1,34.75633058927405
2,25.26421404139312
3,25.607374946158203
4,26.376016138202488
5,28.01953231055268
6,27.45556244063949
7,27.600926619355203
8,27.73023615082038
9,27.96213455704549
10,27.87068677477096
11,27.870686774771123
12,28.417632427845604
13,27.870686774771144
14,27.87068677477139
15,28.01818121741122
16,27.962134557045555
17,27.87068677477114
18,27.870686774771197
19,27.87068677477126
20,27.870686774771215
21,30.31205444544022
22,28.82225557384992
23,28.80733701551012
24,30.312054445440236
25,28.822255573849944
26,28.807337015510143
27,28.807337015510093
28,28.807337015509976
29,28.807337015509976
30,28.807337015510072
31,28.807337015510015
32,28.807337015510086
33,28.807337015510047
34,28.807337015510097
35,28.807337015510026
36,28.807337015510086
37,28.80733701551004
38,28.80733701551007
39,28.80733701551002
40,28.807337015509987
41,28.80733701551002
42,28.807337015510033
43,28.80733701551002
44,28.80733701551007
45,28.807337015510065
46,28.807337015510075
47,28.807337015510047
48,28.807337015510065
49,28.80733701551009
50,28.807337015510015
51,28.80733701551005
52,28.80733701551004
53,28.807337015509965
54,28.807337015510083
55,28.80733701551001
56,28.807337015510093
57,28.80733701551001
58,28.807337015510075
59,28.80733701551011
60,28.807337015510026
61,28.807337015510015
62,28.807337015510086
63,28.807337015510033
64,28.807337015510075
65,28.807337015510058
66,28.80733701551003
67,28.807337015510043
68,28.807337015510058
69,28.80733701551008
70,28.807337015509965
71,28.807337015510065
72,28.807337015510022
73,28.807337015510125
74,28.8073370155101
75,28.807337015510008
76,28.807337015510083
77,28.807337015510036
78,28.807337015510026
79,28.807337015510118
80,28.807337015510004
81,28.80733701551003
82,28.80733701551001
83,28.807337015510093
84,28.807337015510075
85,28.80733701551
86,28.807337015510072
87,28.80733701551011
88,28.80733701550999
89,28.807337015510058
90,28.80733701551008
91,28.807337015510015
92,28.80733701551
93,28.807337015510065
94,28.80733701551004
95,28.80733701551004
96,28.80733701550998
97,28.807337015510054
98,28.807337015510043
99,28.807337015510125
100,28.80733701551006
