1,21.306307479348657
2,20.116961984938243
3,23.630209684752973
4,24.495540019990823
5,23.924263498483036
6,23.059944666067334
7,25.031751670936657
8,24.64420754772132
9,17.95427720862996
10,24.416657876699617
11,24.416657876699592
12,21.67227748514094
13,27.608286005014403
14,22.528375570331956
15,20.29646338488805
16,19.491114737022013
17,22.12874689429497
18,22.128746894295077
19,25.64704448554521
20,25.096188813950402
21,24.334074425401727
22,20.393359792048933
23,19.039430260478124
24,20.052209464008836
25,20.22124899974436
26,19.722991815413863
27,24.47794677739007
28,19.832604576827066
29,23.819095364711313
30,25.466143635146135
31,23.364437418971615
32,28.162542337811274
33,22.680664695989584
34,23.430394619756118
35,23.43039461975612
36,21.92752282228476
37,21.233134592085275
38,27.06431348921505
39,22.57498101661626
40,19.98056477752703
41,16.37360704092649
42,24.99433920641007
43,24.21280249311087
44,24.212802493110825
45,22.503598710360343
46,25.597520820466485
47,25.59752082046649
48,16.944171711077203
49,19.340040946467976
50,19.49240953529543
51,21.47094699593999
52,25.079127961042722
53,25.079127961042794
54,17.968745616205904
55,24.737075292664912
56,20.258279822077085
57,18.083586625145056
58,16.896529452416285
59,15.221040302212453
60,19.63367339365471
61,19.633673393654718
62,17.639617807911396
63,18.922325102640876
64,19.452658848832325
65,17.674739886202886
66,23.67609389825794
67,23.676093898257868
68,17.438753108114902
69,15.67980114060237
70,15.252824388205958
71,17.334717269431643
72,17.334717269431668
73,16.294891783736144
74,20.661440480873775
75,15.28582004379953
76,15.210095329198865
77,18.53003172962516
78,15.190727240334441
79,14.409085808594796
80,14.422852999516197
81,14.613803003461495
82,14.489349248088901
83,14.683400804079813
84,14.751531698294421
85,14.356297633861148
86,14.27578582178566
87,14.79049553700755
88,15.277695275233707
89,15.285826677751247
90,15.498992292956297
91,15.498992292956297
92,14.529726987126333
93,14.546713493709902
94,14.193078884665775
95,14.18196784425842
96,14.181967844258407
97,15.186991110152292
98,15.186991110152295
99,14.094664033419601
100,13.28568895446962
